episode,loss,reward,epsilon
5,106981.1585783967,2493.75,0.98604593604099
5,291050.3487279803,2346.9749999999995,0.98604593604099
5,44715.240983850505,2795.85,0.98604593604099
5,30317.139464607055,2805.825,0.98604593604099
5,31151.010772128808,2817.2249999999995,0.98604593604099
5,29276.022493882272,2795.85,0.98604593604099
5,66180.89077842522,2824.35,0.98604593604099
5,97186.22390838472,2723.175,0.98604593604099
5,192443.41328000926,2556.45,0.98604593604099
5,14632.70878110918,2774.475,0.98604593604099
5,768769.8838189605,1835.4,0.98604593604099
5,22421.239093164186,2812.95,0.98604593604099
5,22330.716647805406,2717.475,0.98604593604099
5,49164.813084098874,2825.7749999999996,0.98604593604099
5,86781.6086223727,2818.6499999999996,0.98604593604099
5,74337.33431946936,2832.9,0.98604593604099
5,82757.16059010304,2825.775,0.98604593604099
5,13105.397879691684,2812.95,0.98604593604099
5,15946.470271637349,2821.5,0.98604593604099
5,259915.8022228664,2516.55,0.98604593604099
5,88577.2698699171,2821.5,0.98604593604099
5,123232.5104257584,2703.2250000000004,0.98604593604099
5,273087.9595842447,2395.4249999999993,0.98604593604099
5,60484.78109151791,2835.75,0.98604593604099
5,489889.9939211705,1836.8249999999998,0.98604593604099
5,4586.184528143937,2822.925,0.98604593604099
5,703868.9499641063,2798.7,0.98604593604099
5,14712.582451526372,2777.325,0.98604593604099
5,200866.04387836906,2539.3499999999995,0.98604593604099
5,15976.433837909133,2656.2,0.98604593604099
5,301553.21409675444,2345.5499999999993,0.98604593604099
5,1138057.32388583,1698.6,0.98604593604099
5,323725.9851974039,2270.025,0.98604593604099
5,207969.97034273416,2442.45,0.98604593604099
5,187818.4407312889,2382.6,0.98604593604099
5,171248.16744940035,2785.875,0.98604593604099
5,172218.3225057318,2817.225,0.98604593604099
5,147401.55129640136,2807.25,0.98604593604099
6,415648.67491649394,2235.825,0.985059890104949
6,234551.40325300465,2037.75,0.985059890104949
6,659160.0866152045,2258.625,0.985059890104949
6,43574.527577463974,2807.25,0.985059890104949
6,60879.64024468468,2828.625,0.985059890104949
6,689105.5873748187,1801.2,0.985059890104949
6,11180.072900307612,2728.875,0.985059890104949
6,12211.754901420976,2676.15,0.985059890104949
6,128561.4277999318,2490.8999999999996,0.985059890104949
6,447164.33383715514,1926.6,0.985059890104949
6,155943.07335079397,2295.6749999999997,0.985059890104949
6,138564.67574290774,2734.575,0.985059890104949
6,148297.8454390032,2552.1749999999997,0.985059890104949
6,100169.71351804097,2791.575,0.985059890104949
6,117536.32928582124,2801.5499999999997,0.985059890104949
6,101805.95067410986,2824.35,0.985059890104949
6,40270.346402516574,2830.05,0.985059890104949
6,93892.00268069943,2791.5750000000003,0.985059890104949
6,110687.18576658532,2757.375,0.985059890104949
6,7957.886183489508,2808.6749999999997,0.985059890104949
6,29608.830939541556,2716.05,0.985059890104949
6,12189.29135457686,2825.7749999999996,0.985059890104949
6,134264.1511578483,2503.725,0.985059890104949
6,17981.79055532693,2822.925,0.985059890104949
6,10403.420023773988,2808.675,0.985059890104949
6,24582.66286011062,2817.225,0.985059890104949
6,31909.94658492335,2771.625,0.985059890104949
6,401055.02009112213,2183.1000000000004,0.985059890104949
6,632071.3545556406,1890.975,0.985059890104949
6,194427.6090873202,2485.2,0.985059890104949
6,42373.72932902466,2811.525,0.985059890104949
6,94263.15339544168,2453.85,0.985059890104949
6,971151.5154553163,1604.55,0.985059890104949
6,38635.773609476135,2755.95,0.985059890104949
6,395349.3544873838,2339.8500000000004,0.985059890104949
6,97429.84745993881,2804.4,0.985059890104949
6,714957.6480454912,2227.2749999999996,0.985059890104949
6,89340.41787706123,2824.3499999999995,0.985059890104949
6,64568.34239574248,2783.025,0.985059890104949
6,244617.63435233707,2463.825,0.985059890104949
6,382989.74561741785,2332.725,0.985059890104949
6,36353.38436344554,2737.425,0.985059890104949
6,212820.92216811556,2368.35,0.985059890104949
6,3668.161502065075,2798.7,0.985059890104949
6,38993.69410795421,2650.5,0.985059890104949
6,148386.0163513793,2346.975,0.985059890104949
6,267187.50694368867,2295.675,0.985059890104949
6,24124.63211709031,2815.8,0.985059890104949
6,60287.13406855133,2815.8,0.985059890104949
6,45179.92997337205,2834.325,0.985059890104949
6,7624.976761489166,2828.625,0.985059890104949
6,10846.735580425382,2802.975,0.985059890104949
6,252196.85346629698,2366.9249999999997,0.985059890104949
6,16140.010627947257,2801.55,0.985059890104949
6,15326.34623746134,2811.5249999999996,0.985059890104949
6,28054.536343612497,2773.0499999999997,0.985059890104949
6,29681.101793762726,2824.35,0.985059890104949
6,242134.36504689918,2301.375,0.985059890104949
6,16536.709929244837,2820.075,0.985059890104949
6,227664.4538111761,2282.8500000000004,0.985059890104949
6,166150.90849534844,2261.4749999999995,0.985059890104949
6,42029.19634772467,2767.3500000000004,0.985059890104949
6,90953.29661101499,2546.475,0.985059890104949
6,142924.65967995842,2482.35,0.985059890104949
6,217197.0204008055,2433.8999999999996,0.985059890104949
6,88424.75655849485,2614.875,0.985059890104949
6,15059.286457184691,2808.6749999999997,0.985059890104949
6,5597.262929079904,2805.825,0.985059890104949
6,875876.6511188577,1781.25,0.985059890104949
6,452443.68493984616,2317.0499999999997,0.985059890104949
6,137969.8900781616,2771.6249999999995,0.985059890104949
6,953498.2366969221,1982.1750000000002,0.985059890104949
6,784116.7877520265,1912.35,0.985059890104949
6,9309.971954391165,2828.625,0.985059890104949
6,7205.312419429035,2750.25,0.985059890104949
6,235680.33617645284,2376.8999999999996,0.985059890104949
6,25886.832423557255,2812.95,0.985059890104949
6,98436.18260593418,2647.6499999999996,0.985059890104949
6,427717.9428890158,2311.35,0.985059890104949
6,48086.166152153804,2810.1,0.985059890104949
6,98889.05466184986,2824.35,0.985059890104949
6,370010.0065820741,2204.475,0.985059890104949
6,35469.552388852215,2821.5,0.985059890104949
6,19322.726929962133,2774.4749999999995,0.985059890104949
6,18911.425913469422,2740.2749999999996,0.985059890104949
6,9798.445590168905,2748.825,0.985059890104949
6,601939.6145976782,2177.4,0.985059890104949
6,834481.8711116975,2227.2749999999996,0.985059890104949
6,73330.51968628494,2798.7,0.985059890104949
6,366972.1918786679,2469.525,0.985059890104949
6,77983.59037110023,2751.675,0.985059890104949
6,262724.90361133363,2247.225,0.985059890104949
6,77021.19361800583,2754.5249999999996,0.985059890104949
6,119945.9374234217,2821.5,0.985059890104949
6,96911.22468075452,2750.25,0.985059890104949
6,149220.60815747658,2375.475,0.985059890104949
6,759199.5800300571,2227.2749999999996,0.985059890104949
6,101347.53648112967,2669.0249999999996,0.985059890104949
6,165525.5503171021,2324.1749999999997,0.985059890104949
6,63380.646764608624,2814.375,0.985059890104949
6,345239.08538160456,2033.475,0.985059890104949
6,273871.1338383495,2324.175,0.985059890104949
6,87277.57280876736,2724.6,0.985059890104949
6,167800.34399149078,2462.3999999999996,0.985059890104949
6,145661.132393244,2458.125,0.985059890104949
6,307052.90497875685,2452.4249999999997,0.985059890104949
6,139069.6115281993,2556.4500000000003,0.985059890104949
6,58012.524707077,2794.425,0.985059890104949
6,101794.87858269457,2810.1000000000004,0.985059890104949
6,390562.5089356658,2241.525,0.985059890104949
6,225568.3933558775,2295.6749999999997,0.985059890104949
6,266569.2504126012,2341.2749999999996,0.985059890104949
6,101032.42913347896,2797.275,0.985059890104949
6,282821.0289781561,2376.8999999999996,0.985059890104949
6,80034.24913777449,2777.325,0.985059890104949
6,480731.3130712009,2237.25,0.985059890104949
6,35603.057465784004,2825.7749999999996,0.985059890104949
6,1539241.9500325553,1732.8,0.985059890104949
6,101774.84141429295,2700.375,0.985059890104949
6,82628.47302123235,2824.3499999999995,0.985059890104949
6,20733.69537431252,2777.325,0.985059890104949
6,6129.042793949267,2787.2999999999997,0.985059890104949
6,231411.48947391196,2292.825,0.985059890104949
6,23734.37253587371,2822.925,0.985059890104949
6,5488.777453027538,2771.625,0.985059890104949
6,17670.40532333176,2755.95,0.985059890104949
6,86348.99121335491,2721.75,0.985059890104949
6,145023.35394874695,2402.55,0.985059890104949
6,48002.45473110485,2832.8999999999996,0.985059890104949
6,52264.325621493146,2798.7000000000003,0.985059890104949
6,79281.7222147024,2626.2749999999996,0.985059890104949
6,155727.33726765722,2395.4249999999997,0.985059890104949
6,268987.1685860284,2244.375,0.985059890104949
6,37092.910520985955,2740.2749999999996,0.985059890104949
6,331709.9954541889,2355.5249999999996,0.985059890104949
6,24971.733016197017,2721.75,0.985059890104949
6,1036269.6983665805,1768.4249999999997,0.985059890104949
6,14228.39462132912,2814.375,0.985059890104949
6,6050.988926136184,2730.3,0.985059890104949
6,186484.9385241692,2466.675,0.985059890104949
6,12484.49930328623,2748.825,0.985059890104949
6,32522.56163520024,2835.75,0.985059890104949
6,60142.97034183771,2600.625,0.985059890104949
6,349307.2694405286,2374.05,0.985059890104949
6,7489.487382083251,2748.825,0.985059890104949
6,238766.08130327347,2423.925,0.985059890104949
6,9800.709006435296,2827.2,0.985059890104949
6,87463.95336455162,2663.325,0.985059890104949
6,787962.8272934996,1802.625,0.985059890104949
6,305142.0084744447,2153.1749999999997,0.985059890104949
6,60500.26549096124,2569.275,0.985059890104949
6,262769.9730315334,2116.125,0.985059890104949
6,268817.6003334579,1878.1499999999999,0.985059890104949
6,259995.6602880703,2698.95,0.985059890104949
6,546886.2671308002,2831.4749999999995,0.985059890104949
6,467821.4364859737,2834.325,0.985059890104949
6,379912.40683093446,2208.75,0.985059890104949
6,330604.259115651,2681.8499999999995,0.985059890104949
6,195556.52952904673,2664.75,0.985059890104949
6,207911.73602436722,2305.6499999999996,0.985059890104949
6,233611.81294485737,2493.75,0.985059890104949
6,120259.9358726002,2512.275,0.985059890104949
6,21717.807738632844,2814.375,0.985059890104949
6,56711.23716876995,2763.075,0.985059890104949
6,407742.8651087842,2317.0499999999997,0.985059890104949
6,513805.9584803732,2472.375,0.985059890104949
6,32957.86524335205,2818.6499999999996,0.985059890104949
6,557268.357513631,1893.8249999999998,0.985059890104949
6,57470.66040711435,2781.6,0.985059890104949
6,71253.98403270595,2817.2249999999995,0.985059890104949
6,97822.47002471487,2666.175,0.985059890104949
6,183469.81488821268,2344.125,0.985059890104949
6,145164.71529192,2463.825,0.985059890104949
6,51752.96454577886,2825.7749999999996,0.985059890104949
6,17515.295102926706,2714.625,0.985059890104949
6,19079.49290013365,2788.725,0.985059890104949
6,640806.357054638,2220.15,0.985059890104949
6,445102.5283222069,2381.175,0.985059890104949
6,293194.8619512491,2315.625,0.985059890104949
6,13846.507427047061,2822.925,0.985059890104949
6,8649.872536661796,2827.2,0.985059890104949
6,211416.6425309276,2311.35,0.985059890104949
6,137352.34268566384,2479.5,0.985059890104949
6,55469.52921711065,2818.6499999999996,0.985059890104949
6,83047.96407281185,2795.8500000000004,0.985059890104949
6,36647.77258054464,2723.1749999999997,0.985059890104949
6,338383.7761189408,2318.475,0.985059890104949
6,16347.819636361388,2821.5,0.985059890104949
6,28459.785411085613,2821.5,0.985059890104949
6,501269.4356717067,2144.625,0.985059890104949
6,574461.756515949,2368.3500000000004,0.985059890104949
6,1161643.8120631739,2201.625,0.985059890104949
6,9444.045776516487,2771.625,0.985059890104949
6,35555.180866503244,2808.675,0.985059890104949
6,21541.015502515456,2831.475,0.985059890104949
6,566969.4130214949,2195.925,0.985059890104949
6,49751.309334329955,2582.0999999999995,0.985059890104949
6,27779.799140230876,2784.45,0.985059890104949
6,50398.13809921255,2644.8,0.985059890104949
6,228737.25834684193,2352.6749999999997,0.985059890104949
6,64641.34256508126,2798.7,0.985059890104949
6,150935.29643760144,2399.7000000000003,0.985059890104949
6,91215.60251695957,2436.75,0.985059890104949
6,309588.3747429821,2185.9500000000003,0.985059890104949
6,455200.34813855664,2086.2,0.985059890104949
6,218754.5021782075,2801.55,0.985059890104949
6,212208.46510039608,2821.5,0.985059890104949
6,130151.24454035056,2411.1,0.985059890104949
6,123132.96235035291,2805.825,0.985059890104949
6,162941.15982053557,2245.8,0.985059890104949
6,656120.9113118828,1872.45,0.985059890104949
6,38255.07826700594,2798.7,0.985059890104949
6,51669.00092588118,2821.5,0.985059890104949
6,31882.733740978987,2755.95,0.985059890104949
6,244876.9692263054,2317.05,0.985059890104949
6,855919.28242141,1841.1,0.985059890104949
6,220916.42507743952,2375.475,0.985059890104949
6,588690.7329416072,2228.7,0.985059890104949
6,339029.56273551466,2342.7,0.985059890104949
6,450078.2637281413,1769.85,0.985059890104949
6,370561.4031272331,2582.1,0.985059890104949
6,511226.1784174002,2284.2749999999996,0.985059890104949
6,240880.6142418575,2818.65,0.985059890104949
6,278311.9549538412,2284.2749999999996,0.985059890104949
6,189531.0480380425,2425.35,0.985059890104949
6,335688.06184837397,2299.95,0.985059890104949
6,746715.6445656475,2218.725,0.985059890104949
6,32299.972143435592,2787.2999999999997,0.985059890104949
6,28919.350959236777,2587.7999999999997,0.985059890104949
6,36979.20619180282,2741.7,0.985059890104949
6,157430.20453259963,2630.55,0.985059890104949
6,211068.31394231744,2512.2749999999996,0.985059890104949
6,602144.3685579163,1882.4249999999997,0.985059890104949
6,3675.6348732106844,2808.675,0.985059890104949
6,12009.477927187187,2815.7999999999997,0.985059890104949
6,195672.03506592003,2191.65,0.985059890104949
6,528110.659233675,2257.2,0.985059890104949
6,177173.7604045163,2334.1499999999996,0.985059890104949
6,207438.72497082452,2783.0249999999996,0.985059890104949
6,223537.0072374998,2820.075,0.985059890104949
6,76491.41515987979,2496.6,0.985059890104949
6,159660.31900899272,2479.5,0.985059890104949
6,57700.98701282136,2579.25,0.985059890104949
6,36463.475975136564,2824.35,0.985059890104949
6,361869.8712682135,2136.075,0.985059890104949
6,28738.778764574945,2827.2,0.985059890104949
6,928645.4002311882,2314.2,0.985059890104949
6,540863.4308526958,2272.875,0.985059890104949
6,28957.955158986148,2737.425,0.985059890104949
6,27006.674381683017,2818.6499999999996,0.985059890104949
6,12371.420890847752,2810.1000000000004,0.985059890104949
6,53913.23198360071,2815.8,0.985059890104949
6,38569.00243629736,2817.225,0.985059890104949
6,7625.911801891554,2814.375,0.985059890104949
6,286971.39067626063,2352.675,0.985059890104949
6,24828.16063205601,2801.55,0.985059890104949
6,15081.519357610283,2777.325,0.985059890104949
6,18943.45182421981,2798.7,0.985059890104949
6,23196.762919522742,2713.2,0.985059890104949
6,305112.4899101099,2057.7,0.985059890104949
6,23715.423816328806,2657.625,0.985059890104949
6,112992.57056681135,2470.95,0.985059890104949
6,120801.5794439044,2794.425,0.985059890104949
6,198972.3796945907,2201.625,0.985059890104949
6,35481.60411312239,2787.3,0.985059890104949
6,38084.54291087021,2783.0249999999996,0.985059890104949
6,44802.73997383952,2835.75,0.985059890104949
6,26091.31604145071,2701.7999999999997,0.985059890104949
6,15395.657314907134,2768.7749999999996,0.985059890104949
6,462915.3567059933,2287.125,0.985059890104949
6,92513.295722978,2576.4,0.985059890104949
6,123720.3023477206,2640.525,0.985059890104949
6,33715.270866635336,2835.7499999999995,0.985059890104949
6,133023.77093760847,2468.1,0.985059890104949
6,38652.99010493608,2810.1,0.985059890104949
6,794967.3035897997,2134.6499999999996,0.985059890104949
6,117112.99815812067,2804.3999999999996,0.985059890104949
6,196694.56194673496,2569.2749999999996,0.985059890104949
6,139323.31590858853,2488.0499999999997,0.985059890104949
6,118401.43738737665,2828.625,0.985059890104949
6,79345.41365583893,2767.35,0.985059890104949
6,611403.7476437651,2027.775,0.985059890104949
6,199695.2515318459,2134.6499999999996,0.985059890104949
6,400784.46526967315,1962.2249999999997,0.985059890104949
6,221417.86596216186,2439.6000000000004,0.985059890104949
6,178407.6962729523,2472.3749999999995,0.985059890104949
6,120490.2872085167,2824.3500000000004,0.985059890104949
6,126220.281308363,2309.925,0.985059890104949
6,33983.740386640166,2802.9750000000004,0.985059890104949
6,67161.33650731851,2761.65,0.985059890104949
6,71450.94512585622,2681.85,0.985059890104949
6,69337.00796077246,2590.6499999999996,0.985059890104949
6,4778.353619102882,2828.625,0.985059890104949
6,20606.300106198774,2802.9750000000004,0.985059890104949
6,1309117.5208509124,1550.4,0.985059890104949
6,439913.5367698375,1715.6999999999996,0.985059890104949
6,30429.10166331465,2691.825,0.985059890104949
6,561151.5347570153,1893.8249999999998,0.985059890104949
6,114089.5690427706,2687.5499999999997,0.985059890104949
6,183717.28594691755,2761.6499999999996,0.985059890104949
6,334524.2500085727,2804.3999999999996,0.985059890104949
6,145933.58430099345,2676.15,0.985059890104949
6,177792.8316156397,2368.35,0.985059890104949
6,454598.4834886602,2287.125,0.985059890104949
6,218356.94506610453,2396.85,0.985059890104949
6,11333.094024711747,2812.9500000000003,0.985059890104949
6,59110.7497414249,2489.475,0.985059890104949
6,2132.1975650586264,2738.85,0.985059890104949
6,16517.665117873425,2814.375,0.985059890104949
6,15646.647355944719,2777.325,0.985059890104949
6,325632.01851602463,2322.75,0.985059890104949
6,396507.69997488736,2210.1749999999997,0.985059890104949
6,10330.24777730924,2830.05,0.985059890104949
6,20571.853980514963,2811.525,0.985059890104949
6,19002.9167661931,2807.25,0.985059890104949
6,2809.8124178103076,2747.4,0.985059890104949
6,134293.97449467785,2415.375,0.985059890104949
6,7374.139989963447,2690.3999999999996,0.985059890104949
6,12197.15666967996,2825.775,0.985059890104949
6,6278.368046360972,2781.6,0.985059890104949
6,53852.228493278264,2644.7999999999993,0.985059890104949
6,6875.205464696081,2777.325,0.985059890104949
6,959753.2777797437,2271.45,0.985059890104949
6,40732.13369829882,2546.475,0.985059890104949
6,19597.737833492993,2824.3499999999995,0.985059890104949
6,17326.299247055467,2801.55,0.985059890104949
6,18336.000622657586,2785.875,0.985059890104949
6,3218.8387377074305,2820.075,0.985059890104949
6,4018.298356157704,2787.2999999999997,0.985059890104949
6,62130.31417488488,2603.4749999999995,0.985059890104949
6,6900.027285963055,2808.675,0.985059890104949
6,15771.64011772448,2830.05,0.985059890104949
6,101051.48441168215,2499.45,0.985059890104949
6,8360.448336501659,2761.65,0.985059890104949
6,21843.905079098462,2800.125,0.985059890104949
6,29743.48373914849,2810.1000000000004,0.985059890104949
6,149068.27042964363,2469.525,0.985059890104949
6,1384.4620968080505,2808.675,0.985059890104949
6,48651.11295122942,2704.6499999999996,0.985059890104949
6,633370.6328331532,2076.225,0.985059890104949
6,6470.3230781496395,2817.2250000000004,0.985059890104949
6,838.3758870511728,2753.0999999999995,0.985059890104949
6,5821.510835209237,2828.625,0.985059890104949
6,290264.330383615,2358.375,0.985059890104949
6,363958.9250555283,2368.35,0.985059890104949
6,515243.7548936402,2198.775,0.985059890104949
6,111824.0666555595,2476.6499999999996,0.985059890104949
6,17672.75755063194,2805.825,0.985059890104949
6,316594.9321581719,2107.575,0.985059890104949
6,39517.427667935495,2810.1000000000004,0.985059890104949
6,49921.96731614327,2408.2499999999995,0.985059890104949
6,63088.2896397377,2657.6249999999995,0.985059890104949
6,119886.1168146013,2825.775,0.985059890104949
6,28745.79362422908,2814.3749999999995,0.985059890104949
6,242398.96866499388,2295.6749999999993,0.985059890104949
6,847874.1496878151,1925.175,0.985059890104949
6,4080.4232602913125,2748.825,0.985059890104949
6,6893.4755209133045,2723.1749999999997,0.985059890104949
6,43450.18727889174,2552.175,0.985059890104949
6,287327.49250118213,2050.5750000000003,0.985059890104949
6,16219.897916546184,2744.55,0.985059890104949
6,72539.55555747598,2617.7250000000004,0.985059890104949
6,38715.88812068358,2810.0999999999995,0.985059890104949
6,9447.00319636583,2794.425,0.985059890104949
6,8512.455487448418,2818.6499999999996,0.985059890104949
6,33720.52563569642,2815.8,0.985059890104949
6,79828.2483186652,2745.9749999999995,0.985059890104949
6,144104.17578323826,2777.325,0.985059890104949
6,83735.01564103739,2820.075,0.985059890104949
6,652740.2164143925,2409.675,0.985059890104949
6,19744.411824336417,2805.825,0.985059890104949
6,11806.199958485682,2801.55,0.985059890104949
6,191306.22322143492,2208.75,0.985059890104949
6,85181.59859673542,2530.7999999999997,0.985059890104949
6,288390.31260629825,2308.5,0.985059890104949
6,190330.70775943407,2415.375,0.985059890104949
6,561535.3234395112,2110.425,0.985059890104949
6,253000.48788923665,2824.35,0.985059890104949
6,301517.14654056774,2807.25,0.985059890104949
6,268117.8144734459,2807.25,0.985059890104949
6,215669.0082496417,2156.0249999999996,0.985059890104949
6,90532.1378846453,2572.125,0.985059890104949
6,294676.42322087474,2392.575,0.985059890104949
6,22525.905394434038,2810.1,0.985059890104949
6,11370.732309177807,2815.8,0.985059890104949
6,29642.087241986374,2807.25,0.985059890104949
6,72504.5390175023,2817.225,0.985059890104949
6,18343.97051594968,2726.025,0.985059890104949
6,13508.952277489361,2821.5,0.985059890104949
6,11288.484429694261,2791.575,0.985059890104949
6,318408.7149852697,2318.475,0.985059890104949
6,16832.050516762887,2815.7999999999997,0.985059890104949
6,25985.72494057352,2793.0,0.985059890104949
6,322611.9434785031,2399.7,0.985059890104949
6,417794.62451399653,2305.6499999999996,0.985059890104949
6,224666.69641605965,2255.7749999999996,0.985059890104949
6,76790.63218891637,2537.9249999999997,0.985059890104949
6,425053.31801195873,2284.275,0.985059890104949
6,100039.526462747,2646.225,0.985059890104949
6,578605.6233149868,2195.925,0.985059890104949
6,114605.79497796566,2453.85,0.985059890104949
6,197317.56759820803,2815.8,0.985059890104949
6,152751.49299133476,2352.675,0.985059890104949
6,40134.62079131261,2820.075,0.985059890104949
6,454906.08828445803,2342.7,0.985059890104949
6,16443.39125855995,2832.9,0.985059890104949
6,561584.0244635782,2281.4249999999997,0.985059890104949
6,41112.11018538884,2814.375,0.985059890104949
6,21941.956256795136,2812.95,0.985059890104949
6,25691.996951314482,2810.1000000000004,0.985059890104949
6,15398.238532517707,2788.725,0.985059890104949
6,35613.650152187554,2523.6749999999997,0.985059890104949
6,23047.442905734955,2821.5,0.985059890104949
6,113454.36703862963,2784.45,0.985059890104949
6,528577.3344084042,1993.5749999999998,0.985059890104949
6,961578.3293308902,1805.475,0.985059890104949
6,378259.325852529,2040.6,0.985059890104949
6,203861.67746541146,2368.35,0.985059890104949
6,155535.41267933627,2366.9249999999997,0.985059890104949
6,131418.25920616073,2814.375,0.985059890104949
6,114214.68976513018,2596.3499999999995,0.985059890104949
6,2761104.5246804543,2817.225,0.985059890104949
6,152776.3728972295,2820.075,0.985059890104949
6,60397.42057252412,2783.0249999999996,0.985059890104949
6,207432.23222595052,2449.575,0.985059890104949
6,18576.557000213303,2797.2749999999996,0.985059890104949
6,17029.735855290688,2812.95,0.985059890104949
6,38460.39467842773,2755.95,0.985059890104949
6,16739.04085244379,2774.475,0.985059890104949
6,208557.1953241811,2449.575,0.985059890104949
6,29091.49181729261,2775.8999999999996,0.985059890104949
6,58603.660893465334,2552.175,0.985059890104949
6,241802.87042886182,2346.975,0.985059890104949
6,50905.91367862206,2624.85,0.985059890104949
6,756066.4202861236,2264.325,0.985059890104949
6,145807.2826566809,2814.375,0.985059890104949
6,519529.5838787495,2242.9500000000003,0.985059890104949
6,251397.7801795134,2815.7999999999997,0.985059890104949
6,620788.9321989669,1809.75,0.985059890104949
6,326584.42090118484,1895.2499999999995,0.985059890104949
6,257271.96179829809,2309.925,0.985059890104949
6,389404.6169558797,2103.2999999999997,0.985059890104949
6,210110.65357324458,2787.3,0.985059890104949
6,290989.0590285269,2763.075,0.985059890104949
6,282175.0700267769,2272.875,0.985059890104949
6,215359.62794478668,2264.325,0.985059890104949
6,156166.5591404926,2812.95,0.985059890104949
6,36535.93747583519,2830.05,0.985059890104949
6,199466.99802569253,2422.5,0.985059890104949
6,104021.74892943527,2401.125,0.985059890104949
6,85219.86614282458,2579.25,0.985059890104949
6,490142.5321029865,2261.475,0.985059890104949
6,298526.4580934972,2469.5249999999996,0.985059890104949
6,15965.72672823084,2764.5,0.985059890104949
6,157480.77563114683,2275.7249999999995,0.985059890104949
6,88754.03584176052,2817.225,0.985059890104949
6,23886.928866699433,2784.45,0.985059890104949
6,24830.582883941555,2822.925,0.985059890104949
6,20436.697002152898,2812.95,0.985059890104949
6,10932.627214247246,2811.525,0.985059890104949
6,10383.157730911103,2814.375,0.985059890104949
6,94355.72151178023,2734.575,0.985059890104949
6,396561.68885951716,2433.8999999999996,0.985059890104949
6,109885.2179921279,2804.3999999999996,0.985059890104949
6,66843.07597842757,2817.225,0.985059890104949
6,164654.2694975668,2495.1749999999997,0.985059890104949
6,146614.0382405407,2508.0,0.985059890104949
6,433635.1453892215,2305.6499999999996,0.985059890104949
6,132428.22812451358,2814.375,0.985059890104949
6,205374.13363773032,2736.0,0.985059890104949
6,332332.6529449392,2335.575,0.985059890104949
6,341882.3878178834,2516.5499999999997,0.985059890104949
6,192893.84006398334,2433.9,0.985059890104949
6,263489.8130756598,2379.7499999999995,0.985059890104949
6,113234.1481916138,2801.55,0.985059890104949
6,216166.16017171275,2274.3,0.985059890104949
6,5702.41767064804,2710.35,0.985059890104949
6,225508.56927644007,2469.525,0.985059890104949
6,22056.61788559832,2821.5,0.985059890104949
6,339698.0352711753,2441.025,0.985059890104949
6,21116.035791255603,2774.475,0.985059890104949
6,191479.62327606813,2510.8499999999995,0.985059890104949
6,25006.374380234236,2794.425,0.985059890104949
6,37615.80590957009,2802.9749999999995,0.985059890104949
6,53940.26773828854,2801.55,0.985059890104949
6,25136.45757907557,2822.9249999999997,0.985059890104949
6,13789.259295888416,2811.5249999999996,0.985059890104949
6,448274.5564285081,2270.0249999999996,0.985059890104949
6,280113.70616506785,2460.975,0.985059890104949
6,401441.87367300404,2399.7,0.985059890104949
6,20381.954073600882,2827.2,0.985059890104949
6,363817.24850913254,2335.575,0.985059890104949
6,16475.866505352376,2818.6499999999996,0.985059890104949
6,12929.302336835199,2814.375,0.985059890104949
6,16607.69902329301,2814.375,0.985059890104949
6,4246.944531516642,2810.1000000000004,0.985059890104949
6,24262.17007772236,2817.2249999999995,0.985059890104949
6,182362.91334013373,2421.075,0.985059890104949
6,254916.08362387388,2197.35,0.985059890104949
6,558559.2860016329,2282.8499999999995,0.985059890104949
7,28228.27481814976,2797.2749999999996,0.984074830214844
7,59902.48782176945,2644.8,0.984074830214844
7,89779.6234223645,2812.95,0.984074830214844
7,437848.84905160055,2264.325,0.984074830214844
7,129505.53393365628,2831.475,0.984074830214844
7,40234.09815031951,2767.35,0.984074830214844
7,724887.6899661815,1977.9,0.984074830214844
7,8191.086649463577,2804.3999999999996,0.984074830214844
7,257800.5596222327,2470.95,0.984074830214844
7,7532.859248135127,2798.7,0.984074830214844
7,105753.60195932374,2486.6249999999995,0.984074830214844
7,7416.8707659813535,2834.325,0.984074830214844
7,23778.224093373832,2811.5249999999996,0.984074830214844
7,306493.79637499945,2281.425,0.984074830214844
7,8158.62225226678,2790.1499999999996,0.984074830214844
7,318185.94703879225,1970.7749999999999,0.984074830214844
7,120956.51139364435,2825.775,0.984074830214844
7,373630.0286407468,2292.825,0.984074830214844
7,109188.54773926726,2825.775,0.984074830214844
7,130323.80158293479,2815.7999999999997,0.984074830214844
7,315625.2652970189,1942.2749999999996,0.984074830214844
7,117020.44876785514,2576.3999999999996,0.984074830214844
7,70988.4657648904,2763.0750000000003,0.984074830214844
7,66645.69602162307,2830.05,0.984074830214844
7,42826.02759625871,2679.0,0.984074830214844
7,115036.1765958344,2485.2,0.984074830214844
7,13313.057461226012,2812.95,0.984074830214844
7,271029.49237648095,2409.675,0.984074830214844
7,57052.86502525029,2667.6000000000004,0.984074830214844
7,361634.5857905111,2349.8250000000003,0.984074830214844
7,3501.092311040045,2828.625,0.984074830214844
7,236473.75511003245,2087.6249999999995,0.984074830214844
7,16693.132240628198,2660.475,0.984074830214844
7,61021.37520824425,2793.0,0.984074830214844
7,33432.93548175361,2808.675,0.984074830214844
7,630876.767311188,2103.3,0.984074830214844
7,356418.8420107342,2399.7,0.984074830214844
7,47406.98923546902,2820.075,0.984074830214844
